Year,Month,Day,Hour,Hs (m),v10 (m/s)
2016,11,7,18,1.058286116,3.614007647
2016,11,8,0,0.993547691,1.463952585
2016,11,8,6,1.122765588,7.209627069
2016,11,8,12,1.884089473,12.95073985
2016,11,8,18,2.308514591,9.962742003
2016,11,9,0,2.651628246,2.316086139
2016,11,9,6,2.945799652,6.834336903
2016,11,9,12,3.01002017,4.62069142
2016,11,9,18,3.417872251,8.680062645
2016,11,10,0,3.674754324,6.905401418
2016,11,10,6,4.192143821,11.85170684
2016,11,10,12,3.960639211,11.69098267
2016,11,10,18,3.653002213,8.567657697
2016,11,11,0,2.897116356,3.38539016
2016,11,11,6,2.439545164,7.753831329
2016,11,11,12,2.813733264,13.42885167
2016,11,11,18,3.476654742,16.23604362
2016,11,12,0,2.94916605,10.22217858
2016,11,12,6,2.62107171,9.210126693
2016,11,12,12,2.725171098,8.378862621
2016,11,12,18,2.699793635,7.518997957
2016,11,13,0,2.495997071,5.863938565
2016,11,13,6,2.586371913,10.88354398
2016,11,13,12,3.396379094,12.11319947
2016,11,13,18,3.195948929,10.59923902
2016,11,14,0,3.235827799,11.77304967
2016,11,14,6,3.336819743,10.23735983
2016,11,14,12,3.192841484,9.805359091
2016,11,14,18,3.233238262,11.55185264
2016,11,15,0,3.635393361,13.65187273
2016,11,15,6,3.449464603,9.38396873
2016,11,15,12,3.230389771,10.68938838
2016,11,15,18,3.350803243,11.96357908
2016,11,16,0,4.042727535,17.03684209
2016,11,16,6,4.684414809,12.85387371
2016,11,16,12,5.959761793,15.92003183
2016,11,16,18,6.331619309,13.94593133
2016,11,17,0,5.888549525,12.58707836
2016,11,17,6,5.089936307,9.543169286
2016,11,17,12,4.599477995,12.36351343
2016,11,17,18,4.500298727,7.337980724
2016,11,18,0,3.844627953,6.451356134
2016,11,18,6,3.689773639,5.968454587
2016,11,18,12,3.772638823,5.626959395
2016,11,18,18,3.906776841,6.923994105
2016,11,19,0,3.740528564,7.66878772
2016,11,19,6,3.167464021,5.169857897
2016,11,19,12,2.677264663,6.990226351
2016,11,19,18,2.282101313,3.82017681
2016,11,20,0,1.944166732,5.420289085
2016,11,20,6,1.807698131,7.727263018
2016,11,20,12,1.609080641,3.345837764
2016,11,20,18,1.58732853,6.097016369
2016,11,21,0,1.454226327,3.526296783
2016,11,21,6,1.379906615,4.745509505
2016,11,21,12,1.595874002,6.341737209
2016,11,21,18,1.98948363,10.58812252
2016,11,22,0,2.401737924,13.27388373
2016,11,22,6,2.981017356,13.39081617
2016,11,22,12,3.249034438,12.55902938
2016,11,22,18,2.721286792,10.16545967
2016,11,23,0,1.818056279,5.366009672
2016,11,23,6,1.329410643,3.520041927
2016,11,23,12,1.099459755,1.803149669
2016,11,23,18,0.958847895,1.029546612
2016,11,24,0,0.96972395,2.100935973
2016,11,24,6,1.015040848,2.143619463
2016,11,24,12,1.075636014,2.863568105
2016,11,24,18,1.177404819,2.365921888
2016,11,25,0,1.122765588,4.254536257
2016,11,25,6,1.082109857,3.94194743
2016,11,25,12,0.993806645,4.270206975
2016,11,25,18,1.054919718,2.823744709
2016,11,26,0,1.126131986,3.144717112
2016,11,26,6,1.202782282,1.65973431
2016,11,26,12,1.219614273,3.452580429
2016,11,26,18,1.266484893,4.971673341
2016,11,27,0,1.412793735,5.450581943
2016,11,27,6,1.487113447,4.817791633
2016,11,27,12,1.539163141,6.446967171
2016,11,27,18,1.665532548,7.086501669
2016,11,28,0,1.710590492,7.171420962
2016,11,28,6,1.807957084,7.396212072
2016,11,28,12,1.92448625,8.496035131
2016,11,28,18,1.901439371,7.806844005
2016,11,29,0,1.987153046,8.346687464
2016,11,29,6,2.132685027,9.672978417
2016,11,29,12,2.025996102,8.872877057
2016,11,29,18,2.001654454,7.246827745
2016,11,30,0,2.139417823,8.264171449
2016,11,30,6,2.627545552,10.63518492
2016,11,30,12,2.814251171,11.5368678
2016,11,30,18,2.894785773,9.193575984
2016,12,1,0,2.69875782,9.601079632
2016,12,1,6,2.471655423,8.330111517
2016,12,1,12,2.292718415,8.097765885
2016,12,1,18,2.087109175,5.904214071
2016,12,2,0,1.906359491,3.733538982
2016,12,2,6,1.747879826,0.6769459
2016,12,2,12,1.671488483,1.076247817
2016,12,2,18,1.568165956,3.880588273
2016,12,3,0,1.428330957,4.286904103
2016,12,3,6,1.296264569,5.566970545
2016,12,3,12,1.311283884,6.250135127
2016,12,3,18,1.272181874,5.170281509
2016,12,4,0,1.19630844,7.235910755
2016,12,4,6,1.185173431,7.051706118
2016,12,4,12,1.28305793,7.787297055
2016,12,4,18,1.108264181,5.903268591
2016,12,5,0,1.190352505,7.063885699
2016,12,5,6,1.051035413,6.637933809
2016,12,5,12,1.046892153,7.194751872
2016,12,5,18,0.835068025,6.253033805
2016,12,6,0,1.07045694,8.824321926
2016,12,6,6,1.639637178,12.20288867
2016,12,6,12,1.805885455,11.90895382
2016,12,6,18,2.44834959,12.83212416
2016,12,7,0,2.426597479,11.68175391
2016,12,7,6,2.333115193,12.04485273
2016,12,7,12,2.997849346,15.01548741
2016,12,7,18,3.619856139,13.16262043
2016,12,8,0,3.232202447,11.67280034
2016,12,8,6,2.672085589,9.656081904
2016,12,8,12,2.3616001,8.269370767
2016,12,8,18,2.317836924,6.647309059
2016,12,9,0,2.296602721,10.18414651
2016,12,9,6,2.605275534,12.05372805
2016,12,9,12,3.346659983,12.61634931
2016,12,9,18,4.251444219,12.93192238
2016,12,10,0,4.826839345,13.58160486
2016,12,10,6,4.492012208,11.81342033
2016,12,10,12,4.262838182,10.89844903
2016,12,10,18,3.991195748,11.28496031
2016,12,11,0,3.761762768,11.17080779
2016,12,11,6,3.395602233,10.33785333
2016,12,11,12,3.00017993,10.06107548
2016,12,11,18,2.504801497,7.213609849
2016,12,12,0,2.392156637,10.13420184
2016,12,12,6,2.591292034,8.765943749
2016,12,12,12,2.699275728,8.192055713
2016,12,12,18,2.680372107,2.026579279
2016,12,13,0,2.742003088,4.056922476
2016,12,13,6,3.007430633,7.467621132
2016,12,13,12,3.038505078,12.11760141
2016,12,13,18,2.808036283,12.96914794
2016,12,14,0,3.028405883,13.05663544
2016,12,14,6,3.103761411,12.61628746
2016,12,14,12,3.191028808,7.856510191
2016,12,14,18,3.048604272,6.988268999
2016,12,15,0,2.790168477,7.419584925
2016,12,15,6,2.664575932,10.32794803
2016,12,15,12,3.360902437,11.80597178
2016,12,15,18,3.917393943,10.75973994
2016,12,16,0,4.271901561,6.815509693
2016,12,16,6,5.044101502,4.833888056
2016,12,16,12,4.695290865,5.631442086
2016,12,16,18,4.135174007,5.770418095
2016,12,17,0,3.678897583,9.19524024
2016,12,17,6,3.808374434,11.38090309
2016,12,17,12,4.282518663,12.03547932
2016,12,17,18,3.752958342,10.51879832
2016,12,18,0,3.569101214,11.20352148
2016,12,18,6,3.130951549,8.895306905
2016,12,18,12,2.841959218,9.401581258
2016,12,18,18,2.684515367,8.609078835
2016,12,19,0,3.152444707,11.71200122
2016,12,19,6,3.707123537,11.07285019
2016,12,19,12,3.910920101,8.59889157
2016,12,19,18,3.890462758,5.787958068
2016,12,20,0,3.765906027,9.025831089
2016,12,20,6,4.483207782,14.9181443
2016,12,20,12,5.558383554,16.94963118
2016,12,20,18,5.816301442,14.26492985
2016,12,21,0,6.045216515,10.76661766
2016,12,21,6,6.130671236,16.16110598
2016,12,21,12,6.281123337,12.90698931
2016,12,21,18,6.349487115,12.3893672
2016,12,22,0,6.524280864,16.70594197
2016,12,22,6,6.386776448,15.78384644
2016,12,22,12,6.438049281,14.93144013
2016,12,22,18,6.219492356,13.01836258
2016,12,23,0,5.417253787,11.68334965
2016,12,23,6,5.505298045,15.6423859
2016,12,23,12,6.178318717,23.92340695
2016,12,23,18,8.725128379,19.16618955
2016,12,24,0,8.315463622,18.27561709
2016,12,24,6,8.028283966,17.77881547
2016,12,24,12,7.314089656,15.0893877
2016,12,24,18,6.024241265,12.29950338
2016,12,25,0,5.885183127,17.52872696
2016,12,25,6,5.627265239,16.34452031
2016,12,25,12,6.366060152,18.56835372
2016,12,25,18,6.411636003,15.01588408
2016,12,26,0,6.70451264,16.52517858
2016,12,26,6,8.183915142,21.91382511
2016,12,26,12,7.950597856,20.65078143
2016,12,26,18,6.382633189,14.19911904
2016,12,27,0,4.938189437,10.62516055
2016,12,27,6,4.268535163,10.16561082
2016,12,27,12,4.088044433,10.92739341
2016,12,27,18,3.698060157,10.40364111
2016,12,28,0,3.6486,12.27786914
2016,12,28,6,3.713079472,13.6058604
2016,12,28,12,3.877256119,11.55760761
2016,12,28,18,3.623740445,11.58363469
2016,12,29,0,3.513167214,11.45772683
2016,12,29,6,3.652484306,12.7041476
2016,12,29,12,3.983945045,13.22431203
2016,12,29,18,4.194733358,13.98645401
2016,12,30,0,4.624855458,15.40176931
2016,12,30,6,4.451356477,13.27183562
2016,12,30,12,4.616568939,13.23259855
2016,12,30,18,4.637544189,14.69246489
2016,12,31,0,4.920580586,15.91777271
2016,12,31,6,5.383330852,14.93583552
2016,12,31,12,4.539400736,10.11372693
2016,12,31,18,3.797498379,7.471305648
2017,1,1,0,3.430560983,10.10637944
2017,1,1,6,3.652484306,12.04872409
2017,1,1,12,3.767459749,12.92023675
2017,1,1,18,3.527668621,11.0196637
2017,1,2,0,2.664575932,7.139745304
2017,1,2,6,2.469583794,8.179199181
2017,1,2,12,2.310068313,9.005593234
2017,1,2,18,2.278475961,10.09946417
2017,1,3,0,2.196905545,9.319203277
2017,1,3,6,2.389826053,12.15934194
2017,1,3,12,2.576013765,11.44165953
2017,1,3,18,2.95330931,11.87785952
2017,1,4,0,2.741744135,9.665984835
2017,1,4,6,2.364448591,8.508515705
2017,1,4,12,2.10420012,6.061210385
2017,1,4,18,1.781025899,4.454138848
2017,1,5,0,1.501873808,4.954880318
2017,1,5,6,1.675113835,9.459856534
2017,1,5,12,2.099538953,12.59769615
2017,1,5,18,2.297897489,11.6621488
2017,1,6,0,2.078822657,13.94411278
2017,1,6,6,1.927075787,7.837918315
2017,1,6,12,1.761345418,5.706152548
2017,1,6,18,1.774552057,3.340183822
2017,1,7,0,2.086850222,2.374446802
2017,1,7,6,2.315506341,2.5983663
2017,1,7,12,2.421159451,5.829713422
2017,1,7,18,2.262161878,7.703422929
2017,1,8,0,2.001136546,7.203792961
2017,1,8,6,1.852497121,7.149399076
2017,1,8,12,1.759014835,7.759520798
2017,1,8,18,2.110156055,10.4191359
2017,1,9,0,3.343552539,14.87496984
2017,1,9,6,4.053862544,13.75002457
2017,1,9,12,6.062307459,12.94996922
2017,1,9,18,7.695787413,17.71631246
2017,1,10,0,7.990217772,17.33017437
2017,1,10,6,6.225707245,12.19557782
2017,1,10,12,4.79705967,12.89933433
2017,1,10,18,4.381956885,10.51581138
2017,1,11,0,6.184274653,19.55060655
2017,1,11,6,7.925997254,19.31572729
2017,1,11,12,8.595392574,19.31144594
2017,1,11,18,7.867991625,16.69209806
2017,1,12,0,7.314866517,14.71491986
2017,1,12,6,5.960797608,12.62239186
2017,1,12,12,5.499860018,12.1583371
2017,1,12,18,5.098740733,13.44679669
2017,1,13,0,5.942929802,18.47231914
2017,1,13,6,6.058423153,15.11153647
2017,1,13,12,4.951396076,12.7079563
2017,1,13,18,3.928787906,12.06309882
2017,1,14,0,3.911696962,12.66749304
2017,1,14,6,3.799570009,10.87255417
2017,1,14,12,3.410621548,7.904870849
2017,1,14,18,3.13872016,10.76631707
2017,1,15,0,3.421756557,12.70257987
2017,1,15,6,3.380841872,10.75463634
2017,1,15,12,3.076312318,8.702573763
2017,1,15,18,2.743297857,6.230654755
2017,1,16,0,2.431517599,6.836470973
2017,1,16,6,2.371181387,5.841882205
2017,1,16,12,2.231087434,6.535894808
2017,1,16,18,2.303335517,7.007693721
2017,1,17,0,2.413649794,7.545123048
2017,1,17,6,2.654217783,7.584547119
2017,1,17,12,2.573942136,7.23791071
2017,1,17,18,2.508426849,7.796425986
2017,1,18,0,2.591292034,9.937067249
2017,1,18,6,2.779551375,9.155143026
2017,1,18,12,2.819171292,8.867316343
2017,1,18,18,2.585595052,7.80353194
2017,1,19,0,2.445760053,8.773020349
2017,1,19,6,2.180073555,7.913012841
2017,1,19,12,2.061990666,8.056830386
2017,1,19,18,1.904287862,7.050952094
2017,1,20,0,1.811064529,6.315787221
2017,1,20,6,2.0573295,5.923552424
2017,1,20,12,2.034541574,6.200666252
2017,1,20,18,1.986376185,6.380693622
2017,1,21,0,2.143561083,8.956388051
2017,1,21,6,2.225649406,9.233685242
2017,1,21,12,2.174894481,9.368947581
2017,1,21,18,2.2497321,9.04642145
2017,1,22,0,2.565396664,6.959653547
2017,1,22,6,2.297120628,2.425095225
2017,1,22,12,2.081671148,2.781511983
2017,1,22,18,1.915681825,1.010220957
2017,1,23,0,1.786463927,5.281831735
2017,1,23,6,1.844210603,7.97844374
2017,1,23,12,1.902216232,10.11634547
2017,1,23,18,2.24688361,12.01055399
2017,1,24,0,2.81347431,12.5630056
2017,1,24,6,3.114637466,10.85755302
2017,1,24,12,3.024521578,10.59720857
2017,1,24,18,3.32542578,13.71545003
2017,1,25,0,3.562368417,12.5533346
2017,1,25,6,3.849030166,14.28694161
2017,1,25,12,4.211306395,15.55754039
2017,1,25,18,4.035735785,14.66182717
2017,1,26,0,4.061890109,15.71198667
2017,1,26,6,4.38998445,16.34664586
2017,1,26,12,4.532408986,17.00912332
2017,1,26,18,3.992231563,14.73725224
2017,1,27,0,3.973327943,14.47541061
2017,1,27,6,3.64160825,14.76507282
2017,1,27,12,3.518864195,15.33920999
2017,1,27,18,2.93518255,11.52358714
2017,1,28,0,2.441616794,6.723101952
2017,1,28,6,2.295825859,4.725046119
2017,1,28,12,2.095913601,4.818943823
2017,1,28,18,2.015896907,5.18972066
2017,1,29,0,2.011235741,3.883072549
2017,1,29,6,1.951935343,4.351224842
2017,1,29,12,1.762640187,5.265349365
2017,1,29,18,1.600535169,4.945443862
2017,1,30,0,1.760568557,8.063589755
2017,1,30,6,1.891858084,11.85506049
2017,1,30,12,2.57912121,16.16746238
2017,1,30,18,2.939066856,14.96860875
2017,1,31,0,2.991893411,15.29742531
2017,1,31,6,2.579380163,5.865644423
2017,1,31,12,2.764273107,5.537427044
2017,1,31,18,2.976097235,6.090811565
2017,2,1,0,3.375921752,6.365999887
2017,2,1,6,3.001733652,7.150634325
2017,2,1,12,3.073722781,12.64654755
2017,2,1,18,3.2883954,15.36289496
2017,2,2,0,3.03099542,11.86578244
2017,2,2,6,2.970659208,13.52450884
2017,2,2,12,3.389387344,14.94164188
2017,2,2,18,3.868969601,16.65842799
2017,2,3,0,3.858870406,16.65584165
2017,2,3,6,3.944066174,14.66987182
2017,2,3,12,4.181267766,14.7143286
2017,2,3,18,3.542170028,6.975053826
2017,2,4,0,2.942951161,1.643361492
2017,2,4,6,2.752361237,4.945522731
2017,2,4,12,2.767380551,10.68494335
2017,2,4,18,2.589738312,9.087913293
2017,2,5,0,2.503247775,7.091268019
2017,2,5,6,2.417016192,4.496047047
2017,2,5,12,2.21891661,5.734405636
2017,2,5,18,2.339847989,8.062132026
2017,2,6,0,2.503247775,6.063020433
2017,2,6,6,2.264492462,11.15129257
2017,2,6,12,3.507470232,20.7052905
2017,2,6,18,4.557527495,17.41141023
2017,2,7,0,3.392494789,8.74705866
2017,2,7,6,3.931636397,3.374998949
2017,2,7,12,4.439185653,5.209624726
2017,2,7,18,4.959941548,4.834704592
2017,2,8,0,5.155969501,2.535832028
2017,2,8,6,4.416915635,4.4259388
2017,2,8,12,3.767718703,9.640237102
2017,2,8,18,3.680969213,10.78490227
2017,2,9,0,4.290546228,13.44254885
2017,2,9,6,4.515576995,13.55350086
2017,2,9,12,4.353989885,12.73754427
2017,2,9,18,3.878550888,9.809411077
2017,2,10,0,3.582048899,8.502399308
2017,2,10,6,3.388869437,7.104938722
2017,2,10,12,3.126031429,6.083212459
2017,2,10,18,2.861380745,3.501931487
2017,2,11,0,2.533545358,5.008265741
2017,2,11,6,2.335445776,7.463700524
2017,2,11,12,2.548046766,9.343863631
2017,2,11,18,2.396817803,9.367525011
2017,2,12,0,2.191208564,9.082329315
2017,2,12,6,1.950899528,8.550614525
2017,2,12,12,1.941318241,9.530721761
2017,2,12,18,1.913351241,8.428762097
2017,2,13,0,2.782399866,14.0151782
2017,2,13,6,3.005876911,13.78768165
2017,2,13,12,3.181965429,13.6409603
2017,2,13,18,2.720768885,14.82717812
2017,2,14,0,3.094180124,14.68157841
2017,2,14,6,3.039540892,14.25399984
2017,2,14,12,2.830047347,12.94552166
2017,2,14,18,2.126988046,10.2046488
2017,2,15,0,1.567907002,9.378559274
2017,2,15,6,1.594579234,8.467960016
2017,2,15,12,1.971615824,11.65505432
2017,2,15,18,1.618402974,9.692283207
2017,2,16,0,2.211147999,11.77068997
2017,2,16,6,2.948389189,14.0531481
2017,2,16,12,2.589738312,10.72337249
2017,2,16,18,1.966954658,3.72802977
2017,2,17,0,1.539422095,3.375314392
2017,2,17,6,1.300148874,5.908601379
2017,2,17,12,1.380165568,8.538083384
2017,2,17,18,1.53553779,7.783302502
2017,2,18,0,1.781025899,8.693511926
2017,2,18,6,2.105753842,11.77482872
2017,2,18,12,2.243517212,10.22457784
2017,2,18,18,2.812956403,11.21045361
2017,2,19,0,3.073463827,8.993674338
2017,2,19,6,2.583264469,5.588516699
2017,2,19,12,2.278475961,7.55274005
2017,2,19,18,2.440839933,10.01119902
2017,2,20,0,2.677523617,10.25365089
2017,2,20,6,3.499960575,13.72262936
2017,2,20,12,3.540098399,10.87693631
2017,2,20,18,3.352874872,9.591787967
2017,2,21,0,3.036951355,8.890312971
2017,2,21,6,2.781623005,9.00634979
2017,2,21,12,2.907474504,13.20465514
2017,2,21,18,3.717740639,18.56569666
2017,2,22,0,4.15355972,14.12558355
2017,2,22,6,4.610871958,14.5211882
2017,2,22,12,4.431675996,11.84080098
2017,2,22,18,3.558484112,4.61486271
2017,2,23,0,3.163320762,6.715909664
2017,2,23,6,3.244891178,12.17805162
2017,2,23,12,3.32542578,10.27445642
2017,2,23,18,4.025636591,12.11862833
2017,2,24,0,4.399565737,12.98235293
2017,2,24,6,3.560037834,7.569895537
2017,2,24,12,2.901000662,8.616450243
2017,2,24,18,3.071651151,17.19792986
2017,2,25,0,3.928528952,14.75158114
2017,2,25,6,4.5893788,16.32847188
2017,2,25,12,3.914545452,9.805238109
2017,2,25,18,3.444803436,7.367031983
2017,2,26,0,3.483128584,10.73459913
2017,2,26,6,3.836341434,13.74118206
2017,2,26,12,3.510318723,8.191431258
2017,2,26,18,4.105135377,12.80743305
2017,2,27,0,4.53965969,12.01590224
2017,2,27,6,4.671467124,15.76283927
2017,2,27,12,4.745527883,6.175734653
2017,2,27,18,4.660591069,3.300666792
2017,2,28,0,4.100733164,4.982725479
2017,2,28,6,3.788693953,7.078400696
2017,2,28,12,3.683040843,8.923768165
2017,2,28,18,3.114119559,6.076471947
2017,3,1,0,2.719215163,6.417823841
2017,3,1,6,2.212183814,3.556572712
2017,3,1,12,1.869847019,3.074203142
2017,3,1,18,1.75590739,6.001174278
2017,3,2,0,1.752023085,5.329420838
2017,3,2,6,2.348911368,9.345803689
2017,3,2,12,2.717920394,7.907014406
2017,3,2,18,3.639536621,8.984613853
2017,3,3,0,3.139755975,5.410796772
2017,3,3,6,2.632206719,0.724234901
2017,3,3,12,2.338035313,5.022736295
2017,3,3,18,2.276922239,8.288813334
2017,3,4,0,2.27485061,8.212808716
2017,3,4,6,2.422713174,10.37890361
2017,3,4,12,2.238856045,11.17563371
2017,3,4,18,1.768855075,6.118144559
2017,3,5,0,1.329669596,4.111855564
2017,3,5,6,1.33484867,4.481183376
2017,3,5,12,1.554700364,6.499215905
2017,3,5,18,2.218139749,6.417526291
2017,3,6,0,2.836780144,7.957375002
2017,3,6,6,3.373073261,8.925670624
2017,3,6,12,3.544759566,7.542149572
2017,3,6,18,3.846181675,8.439580123
2017,3,7,0,3.984462952,7.623190011
2017,3,7,6,3.672941648,5.637537323
2017,3,7,12,3.341480909,8.994191018
2017,3,7,18,3.215370456,11.69482338
2017,3,8,0,2.650592432,9.059448811
2017,3,8,6,3.363491974,10.95967019
2017,3,8,12,4.828134114,15.35263434
2017,3,8,18,4.320843811,9.438247406
2017,3,9,0,3.410362594,10.2185968
2017,3,9,6,3.332158576,9.346054982
2017,3,9,12,2.5819697,4.883089742
2017,3,9,18,2.320685415,3.616962885
2017,3,10,0,2.14899911,8.190692214
2017,3,10,6,2.311104128,13.23552113
2017,3,10,12,1.882017843,9.435225185
2017,3,10,18,1.778177409,8.776673161
2017,3,11,0,1.870364927,9.330577206
2017,3,11,6,1.879946214,11.77208801
2017,3,11,12,1.65025428,5.88834749
2017,3,11,18,1.657763937,4.761011831
2017,3,12,0,1.728199344,7.705227354
2017,3,12,6,1.753317853,6.605778448
2017,3,12,12,2.494961257,8.485447237
2017,3,12,18,2.813215357,7.557397162
2017,3,13,0,2.9421743,10.7460197
2017,3,13,6,3.20164591,8.693853308
2017,3,13,12,3.148819355,8.050186023
2017,3,13,18,3.52689176,11.61659936
2017,3,14,0,4.171168571,14.1608049
2017,3,14,6,4.987908548,12.87498693
2017,3,14,12,5.878968238,15.97943698
2017,3,14,18,5.978147506,10.74694974
2017,3,15,0,5.485099657,10.89775316
2017,3,15,6,4.691147605,7.227507461
2017,3,15,12,4.456535551,10.83873114
2017,3,15,18,3.832198175,9.694828953
2017,3,16,0,3.600175658,12.11451957
2017,3,16,6,3.939922915,14.73766885
2017,3,16,12,3.917652897,13.02598101
2017,3,16,18,4.986095872,14.26989202
2017,3,17,0,5.067925242,13.36355556
2017,3,17,6,4.711345994,10.55110107
2017,3,17,12,4.211047441,11.36369592
2017,3,17,18,3.979542832,7.273756649
2017,3,18,0,3.616748695,7.495429599
2017,3,18,6,3.387574668,4.061370565
2017,3,18,12,3.184813919,7.30291028
2017,3,18,18,2.931298245,6.418848023
2017,3,19,0,3.031254374,13.40896626
2017,3,19,6,3.050416948,7.740009641
2017,3,19,12,3.251106067,10.49355634
2017,3,19,18,3.347436844,9.007437146
2017,3,20,0,3.134576901,8.602972594
2017,3,20,6,4.151229136,15.9264622
2017,3,20,12,4.960977363,14.1520329
2017,3,20,18,4.054380452,10.52018143
2017,3,21,0,4.150452275,13.71787223
2017,3,21,6,4.898310567,13.58228421
2017,3,21,12,4.44669531,12.75759231
2017,3,21,18,3.810963971,7.983249801
2017,3,22,0,3.45205414,4.409508953
2017,3,22,6,3.177304262,6.068213015
2017,3,22,12,3.021932041,8.597089506
2017,3,22,18,2.896598449,10.26947827
2017,3,23,0,2.783694635,9.713075278
2017,3,23,6,2.363153822,7.856543848
2017,3,23,12,1.877874584,4.84379042
2017,3,23,18,1.490479845,1.211598585
2017,3,24,0,1.274771411,3.425268931
2017,3,24,6,1.312837606,5.816362537
2017,3,24,12,1.444127133,5.915294144
2017,3,24,18,1.801742196,4.435895956
2017,3,25,0,2.21192486,5.250974195
2017,3,25,6,2.405881183,4.859821509
2017,3,25,12,2.351759859,4.58148508
2017,3,25,18,2.209335323,1.451307118
2017,3,26,0,2.103941166,1.221483902
2017,3,26,6,2.072866722,1.957936478
2017,3,26,12,2.059919037,3.243493319
2017,3,26,18,2.019522259,3.152210717
2017,3,27,0,1.991814213,3.869803696
2017,3,27,6,1.907913214,4.851553652
2017,3,27,12,1.796563122,3.527934488
2017,3,27,18,1.643521484,2.898641439
2017,3,28,0,1.503427531,3.618767198
2017,3,28,6,1.414865364,5.23507015
2017,3,28,12,1.406319892,6.460583593
2017,3,28,18,1.299372013,5.480015278
2017,3,29,0,1.133123736,5.494798687
2017,3,29,6,1.178440634,7.027106816
2017,3,29,12,1.745290288,11.09416226
2017,3,29,18,1.625912632,4.877841849
2017,3,30,0,1.641449854,5.277992365
2017,3,30,6,1.764193909,8.031485575
2017,3,30,12,1.880205167,7.471351202
2017,3,30,18,1.79785789,5.611935732
2017,3,31,0,1.813654066,6.820324193
2017,3,31,6,1.770408798,7.964388607
2017,3,31,12,1.692981641,7.425364159
2017,3,31,18,1.58240841,5.576517889
2017,4,1,0,1.421857114,2.960266513
2017,4,1,6,1.340545652,5.608808288
2017,4,1,12,1.689356289,7.541541444
2017,4,1,18,1.867516436,7.598034082
2017,4,2,0,1.688320474,5.631743475
2017,4,2,6,1.478309021,4.110250823
2017,4,2,12,1.307399578,8.568671658
2017,4,2,18,1.518964753,8.976509373
2017,4,3,0,1.973946408,11.17832397
2017,4,3,6,2.447054822,12.52639261
2017,4,3,12,3.045755781,13.50660282
2017,4,3,18,3.133023179,10.82824714
2017,4,4,0,3.26250003,10.69023128
2017,4,4,6,4.374706181,10.47287596
2017,4,4,12,4.47466231,11.56985844
2017,4,4,18,4.810266308,11.81473561
2017,4,5,0,4.819329688,10.3390245
2017,4,5,6,4.535775384,10.77862859
2017,4,5,12,3.98575772,6.955537941
2017,4,5,18,3.249552345,4.792459739
2017,4,6,0,2.692283978,5.768377563
2017,4,6,6,2.346062878,6.054174611
2017,4,6,12,2.097467324,7.102502678
2017,4,6,18,1.96643675,7.542138626
2017,4,7,0,1.837218853,6.899765368
2017,4,7,6,1.728976205,6.012254382
2017,4,7,12,1.706188279,6.728443286
2017,4,7,18,1.754871575,7.758225555
2017,4,8,0,1.845246418,7.791772569
2017,4,8,6,2.040497509,8.615040461
2017,4,8,12,2.012530509,7.878543807
2017,4,8,18,1.781025899,4.776202215
2017,4,9,0,1.666309409,4.177500872
2017,4,9,6,1.702303974,6.790673017
2017,4,9,12,1.88175889,7.128965971
2017,4,9,18,2.363671729,10.22230634
2017,4,10,0,2.86448819,11.73945959
2017,4,10,6,2.779292422,8.609164978
2017,4,10,12,2.555815377,8.574214914
2017,4,10,18,2.308514591,9.938167869
2017,4,11,0,2.263197693,10.56985921
2017,4,11,6,2.868890403,11.04281839
2017,4,11,12,3.173937864,12.38176887
2017,4,11,18,3.457233214,12.07814151
2017,4,12,0,3.352874872,11.52456034
2017,4,12,6,3.120852355,10.02334669
2017,4,12,12,3.390164205,11.15160683
2017,4,12,18,3.34640103,11.57341515
2017,4,13,0,2.783694635,8.541326139
2017,4,13,6,2.42944597,9.467043518
2017,4,13,12,2.328195072,9.268937864
2017,4,13,18,2.180332508,9.09124056
2017,4,14,0,1.817020464,6.478458867
2017,4,14,6,1.589918067,5.444818588
2017,4,14,12,1.551851873,8.002320472
2017,4,14,18,2.079858472,9.93247716
2017,4,15,0,2.629876135,10.77780556
2017,4,15,6,3.001215744,11.9261373
2017,4,15,12,3.030477513,9.647760039
2017,4,15,18,2.655253598,9.297543018
2017,4,16,0,2.226426267,7.013204054
2017,4,16,6,1.862337362,1.846850329
2017,4,16,12,1.751246224,0.556324046
2017,4,16,18,1.712403168,3.761845047
2017,4,17,0,1.56350479,3.185161109
2017,4,17,6,1.443091318,3.407671907
2017,4,17,12,1.25017081,5.202484317
2017,4,17,18,1.202264375,5.620252493
2017,4,18,0,1.074082292,4.05926397
2017,4,18,6,0.920522747,6.235176166
2017,4,18,12,1.019443061,8.072749999
2017,4,18,18,0.9487487,8.010917082
2017,4,19,0,0.922594376,4.827040964
2017,4,19,6,1.033944468,3.752716172
2017,4,19,12,1.111889533,5.076472355
2017,4,19,18,1.296005615,6.349104677
2017,4,20,0,1.561692114,7.241299039
2017,4,20,6,1.663978826,6.638431872
2017,4,20,12,1.603642613,7.683666207
2017,4,20,18,1.932254862,8.746870568
2017,4,21,0,2.255946989,8.29974538
2017,4,21,6,2.866818773,9.315774727
2017,4,21,12,2.725947959,8.050024763
2017,4,21,18,2.489005321,7.382882868
2017,4,22,0,2.199495082,5.416921058
2017,4,22,6,1.95452488,4.585813205
2017,4,22,12,1.725609807,3.580121944
2017,4,22,18,1.633940197,5.021325646
